Video analysis detailed log

Face Model:	General61
Calibration:	None
Start time:	29-01-2019 08:07:10.627
Filename:	\Recorded Videos\Participant 1_Analysis 1_20190129_080710.avi
Frame rate:	15

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Gender	Age	Beard	Moustache	Glasses	Ethnicity	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Gaze Direction	Stimulus	Event Marker
00:00:00.000	0.956407800	0.172864200	0.000622594	0.003433941	0.041202770	0.000123825	0.000276558	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.066	0.955913800	0.175025500	0.000609319	0.003246229	0.051809370	0.000119539	0.000272721	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.133	0.955419800	0.177186700	0.000596043	0.003058517	0.062415980	0.000115253	0.000268884	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.200	0.957663500	0.192836300	0.000555137	0.002712583	0.066120450	0.000224175	0.000291463	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.266	0.958320100	0.194941200	0.000532100	0.002791815	0.062946840	0.000226565	0.000296761	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.333	0.958976900	0.197046100	0.000509063	0.002871047	0.059773220	0.000228955	0.000302058	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.400	0.963183200	0.198891600	0.000487199	0.002766043	0.063723020	0.000253273	0.000330649	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.466	0.966243600	0.196426700	0.000443945	0.002683737	0.073670920	0.000295194	0.000357478	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.533	0.968376200	0.194256200	0.000442513	0.002709979	0.072314310	0.000294128	0.000372138	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.600	0.970508800	0.192085800	0.000441082	0.002736222	0.070957700	0.000293063	0.000386798	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.666	0.969861000	0.189299000	0.000433697	0.002948156	0.065680810	0.000280814	0.000390651	Male	40 - 50	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.733	0.969320500	0.194511300	0.000412891	0.003133822	0.061176370	0.000269378	0.000388204	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.800	0.970263500	0.193793600	0.000418780	0.003077811	0.063381950	0.000277932	0.000397114	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.866	0.971206500	0.193076000	0.000424670	0.003021800	0.065587530	0.000286485	0.000406025	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:00.933	0.973294900	0.182224300	0.000443941	0.002932715	0.071184040	0.000245675	0.000417209	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:01.000	0.973312100	0.186268400	0.000439636	0.002977590	0.068238500	0.000253329	0.000423234	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Neutral	Unknown	No Stimulus	No Event Marker
00:00:01.066	0.973329500	0.190312500	0.000435331	0.003022465	0.065292970	0.000260983	0.000429258	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.133	0.974095800	0.183981200	0.000452035	0.002753333	0.074704010	0.000305209	0.000463088	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.200	0.977039600	0.170524000	0.000508224	0.003123909	0.063038710	0.000302376	0.000518972	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.266	0.978056100	0.159577800	0.000572617	0.003148738	0.060676730	0.000279195	0.000530467	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.333	0.979072500	0.148631700	0.000637009	0.003173566	0.058314740	0.000256014	0.000541963	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.400	0.981010000	0.142892600	0.000635240	0.003108690	0.056047690	0.000276185	0.000574133	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.466	0.982671900	0.141906300	0.000660786	0.003032343	0.051206930	0.000304196	0.000623373	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.533	0.983195700	0.137193100	0.000708194	0.002935404	0.050937450	0.000296715	0.000643584	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.600	0.983719400	0.132479900	0.000755602	0.002838464	0.050667970	0.000289235	0.000663794	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Right	No Stimulus	No Event Marker
00:00:01.666	0.984750300	0.127633100	0.000813229	0.002809666	0.047941130	0.000293544	0.000680859	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.733	0.982509500	0.121869400	0.000823808	0.002598548	0.058566970	0.000282059	0.000677580	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.800	0.982451600	0.120897300	0.000870406	0.002643075	0.054362680	0.000277523	0.000696304	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.866	0.982393700	0.119925200	0.000917004	0.002687602	0.050158390	0.000272988	0.000715027	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:01.933	0.981835400	0.115107700	0.001010533	0.002508379	0.052110530	0.000278794	0.000740540	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.000	0.982013200	0.113921800	0.001039178	0.002369126	0.052426800	0.000258915	0.000743096	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.066	0.980228200	0.112505000	0.001104336	0.002235297	0.053569560	0.000261280	0.000719310	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.133	0.978443300	0.111088200	0.001169494	0.002101467	0.054712330	0.000263645	0.000695523	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.200	0.979035000	0.116419800	0.001092183	0.002074183	0.051447330	0.000285148	0.000695426	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.266	0.978610500	0.119911200	0.001150947	0.001945662	0.050391990	0.000314655	0.000695807	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.333	0.978186100	0.123402600	0.001209710	0.001817140	0.049336650	0.000344162	0.000696189	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.400	0.976974200	0.126258500	0.001284419	0.001847315	0.043453070	0.000360085	0.000695700	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.466	0.970838900	0.138619400	0.001312857	0.001638898	0.047301450	0.000375818	0.000652746	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.533	0.969309800	0.139763100	0.001324916	0.001596372	0.048018770	0.000386552	0.000637125	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.600	0.967780700	0.140906900	0.001336976	0.001553845	0.048736100	0.000397286	0.000621504	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.666	0.961189300	0.144989800	0.001798061	0.001334344	0.051166990	0.000350371	0.000573910	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.733	0.963416500	0.143657400	0.001693514	0.001535582	0.046790190	0.000318530	0.000562694	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.800	0.957645100	0.142797500	0.001847079	0.001492693	0.048017180	0.000292024	0.000581186	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.866	0.951873700	0.141937600	0.002000645	0.001449804	0.049244170	0.000265518	0.000599679	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:02.933	0.928772100	0.147386100	0.002005953	0.001292539	0.063300740	0.000225422	0.000621312	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.000	0.917392300	0.144594100	0.002002382	0.001178579	0.077348880	0.000187233	0.000641760	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.066	0.917499400	0.142235200	0.002005378	0.001154632	0.080918760	0.000171982	0.000651786	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.133	0.917606500	0.139876200	0.002008374	0.001130685	0.084488640	0.000156732	0.000661813	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.200	0.927475600	0.134212400	0.001876941	0.001219879	0.082951830	0.000140068	0.000679504	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.266	0.938367600	0.124048500	0.001713972	0.001356986	0.081159080	0.000119763	0.000705701	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.333	0.942097700	0.120493900	0.001634479	0.001393513	0.081533330	0.000113136	0.000714765	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.400	0.945827700	0.116939300	0.001554986	0.001430041	0.081907580	0.000106509	0.000723829	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Right	No Stimulus	No Event Marker
00:00:03.466	0.949198100	0.112338600	0.001526459	0.001467731	0.080848950	0.000101370	0.000739305	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.533	0.952568500	0.107737900	0.001497932	0.001505421	0.079790340	0.000096230	0.000754782	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Raised	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.600	0.955938900	0.103137200	0.001469405	0.001543110	0.078731710	0.000091091	0.000770259	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.666	0.961709400	0.109698600	0.001313570	0.001765858	0.072374340	0.000112708	0.000750864	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.733	0.963935900	0.107174900	0.001278382	0.001866540	0.071171480	0.000101959	0.000735117	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.800	0.963735000	0.107533500	0.001250361	0.001933466	0.071768680	0.000093639	0.000713115	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Raised	Unknown	No Stimulus	No Event Marker
00:00:03.866	0.963534100	0.107892000	0.001222340	0.002000391	0.072365880	0.000085318	0.000691113	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:03.933	0.965139700	0.107425000	0.001221109	0.001977871	0.072472000	0.000077039	0.000689747	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.000	0.963435400	0.106699500	0.001207124	0.002164913	0.071511210	0.000065505	0.000650281	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.066	0.963317700	0.106594700	0.001254349	0.002096977	0.070744960	0.000067538	0.000676362	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.133	0.963200000	0.106489900	0.001301575	0.002029040	0.069978720	0.000069570	0.000702442	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.200	0.954491100	0.116737900	0.001281123	0.001960490	0.071020250	0.000067460	0.000702229	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.266	0.956544800	0.115289300	0.001251521	0.001821706	0.071683010	0.000078989	0.000780597	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.333	0.958437300	0.116165600	0.001182379	0.001766056	0.072198980	0.000079761	0.000808597	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.400	0.960329800	0.117041900	0.001113237	0.001710405	0.072714950	0.000080533	0.000836597	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Right	No Stimulus	No Event Marker
00:00:04.466	0.962040200	0.129457000	0.000919738	0.001867372	0.076120670	0.000073586	0.000775304	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Forward	No Stimulus	No Event Marker
00:00:04.533	0.943678100	0.162898500	0.000750334	0.002818957	0.075495730	0.000062422	0.000695797	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.600	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED	FIND_FAILED
00:00:04.666	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED
00:00:04.733	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED
00:00:04.800	0.689708800	0.148407500	0.007745601	0.003899767	0.036729650	0.000426814	0.003508371	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.866	0.700961800	0.181896000	0.006831162	0.003559219	0.039992290	0.000387823	0.003184753	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:04.933	0.712214900	0.215384600	0.005916721	0.003218671	0.043254930	0.000348832	0.002861134	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.000	0.730740900	0.235156600	0.005157869	0.002974440	0.046458600	0.000314908	0.002587853	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.066	0.749267000	0.254928600	0.004399019	0.002730209	0.049662270	0.000280984	0.002314573	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.133	0.767792900	0.274700700	0.003640167	0.002485978	0.052865940	0.000247060	0.002041291	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.200	0.801151900	0.278498700	0.002831772	0.002258799	0.053392880	0.000206562	0.001748511	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.266	0.831061500	0.266254200	0.002314716	0.002158764	0.054951990	0.000178912	0.001543723	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.333	0.846699400	0.253502300	0.002090421	0.002252919	0.053102590	0.000165001	0.001446656	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.400	0.862337200	0.240750300	0.001866126	0.002347075	0.051253190	0.000151089	0.001349590	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.466	0.876599800	0.244594900	0.001511398	0.002143043	0.050104330	0.000140654	0.001238549	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.533	0.889250100	0.243876400	0.001288436	0.002032769	0.048628210	0.000135501	0.001182551	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.600	0.892133500	0.245754700	0.001200384	0.001946438	0.047964450	0.000134195	0.001160560	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Lowered	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.666	0.895016900	0.247633100	0.001112332	0.001860108	0.047300670	0.000132889	0.001138569	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.733	0.895769700	0.252425700	0.001016173	0.001701696	0.045956700	0.000129695	0.001112677	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.800	0.895421900	0.261664000	0.000926838	0.001588220	0.045489560	0.000135641	0.001068769	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.866	0.895239800	0.261831500	0.000919674	0.001550745	0.044025020	0.000136200	0.001063240	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:05.933	0.895057900	0.261998900	0.000912510	0.001513270	0.042560480	0.000136759	0.001057710	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Forward	No Stimulus	No Event Marker
00:00:06.000	0.889012600	0.262961200	0.000940287	0.001393624	0.043149680	0.000133530	0.001076869	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.066	0.882276700	0.278045300	0.000917378	0.001300544	0.041358070	0.000138513	0.001099598	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.133	0.879133500	0.283302600	0.000986793	0.001251710	0.039331610	0.000137106	0.001110869	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.200	0.875990300	0.288559900	0.001056208	0.001202877	0.037305150	0.000135699	0.001122140	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.266	0.865677400	0.299909100	0.001143332	0.001098423	0.036110360	0.000142803	0.001143759	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.333	0.849996400	0.312584900	0.001329683	0.000990562	0.034983740	0.000147140	0.001200610	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.400	0.845792900	0.309661100	0.001455467	0.000945298	0.034717730	0.000149811	0.001267618	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.466	0.841589400	0.306737400	0.001581250	0.000900035	0.034451730	0.000152481	0.001334627	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.533	0.843467700	0.308047200	0.001662052	0.000900564	0.030937440	0.000155378	0.001367821	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.600	0.843595100	0.305843800	0.001775485	0.000890622	0.030060130	0.000151807	0.001375834	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.666	0.843722600	0.303640500	0.001888918	0.000880679	0.029182830	0.000148237	0.001383848	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Forward	No Stimulus	No Event Marker
00:00:06.733	0.829822400	0.308810000	0.002109287	0.000775749	0.031881120	0.000154491	0.001432618	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.800	0.818844200	0.313486800	0.002180746	0.000705757	0.034532900	0.000165281	0.001463921	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.866	0.818435700	0.310928700	0.002227956	0.000691018	0.034973410	0.000165097	0.001472701	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:06.933	0.818027300	0.308370600	0.002275165	0.000676280	0.035413910	0.000164913	0.001481481	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.000	0.797994900	0.321878800	0.002188639	0.000600924	0.042779100	0.000183716	0.001471379	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.066	0.788351700	0.320378900	0.002215699	0.000563936	0.045435720	0.000196047	0.001500856	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.133	0.793305000	0.314650300	0.002266227	0.000569308	0.044334810	0.000194961	0.001486810	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.200	0.798258200	0.308921700	0.002316755	0.000574681	0.043233910	0.000193876	0.001472764	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.266	0.807338600	0.284522400	0.002455404	0.000567220	0.045015610	0.000203156	0.001535370	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.333	0.805998100	0.276628500	0.002493289	0.000528933	0.054704710	0.000199725	0.001513199	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.400	0.813860500	0.265525000	0.002576415	0.000530670	0.055752070	0.000197063	0.001519222	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.466	0.821722900	0.254421600	0.002659542	0.000532406	0.056799420	0.000194400	0.001525244	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.533	0.803552200	0.260193700	0.002632202	0.000516430	0.061579500	0.000199046	0.001368957	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.600	0.794406600	0.263538400	0.002684692	0.000485354	0.067050280	0.000202502	0.001328959	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.666	0.803839600	0.251165000	0.002635498	0.000480331	0.073176770	0.000194924	0.001324040	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.733	0.813272500	0.238791600	0.002586304	0.000475308	0.079303280	0.000187346	0.001319121	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.800	0.824051600	0.216930100	0.002762638	0.000476927	0.079870890	0.000174401	0.001409563	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.866	0.835011700	0.209180100	0.002788200	0.000512572	0.075668190	0.000164838	0.001408907	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Open	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:07.933	0.845971800	0.201430000	0.002813762	0.000548217	0.071465470	0.000155276	0.001408250	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
00:00:08.000	0.872495700	0.193233400	0.002357351	0.000661842	0.067620430	0.000137015	0.001398515	Male	45 - 55	None	None	Yes	South Asian	Closed	Closed	Closed	Neutral	Neutral	Unknown	No Stimulus	No Event Marker
